"731","0.30","2.00","10.10","0.00","CA","WS","2.60","10.20","9.40","29.80","18.00","31.30","9.80","90.00","26.00","8.40","8.30","0.00","0.00","15.30","19.20","22.00","35.00","27.60","24.20","0.40","0.00","1.50","1989-01-01"
"732","0.30","2.60","10.00","0.00","CA","NW","1.40","10.20","9.50","28.00","16.70","30.30","9.70","91.00","26.00","8.50","7.40","0.00","0.00","15.30","19.10","22.00","34.50","27.40","24.00","0.50","0.50","2.30","1989-01-02"
"733","0.30","3.60","9.50","0.00","CA","EN","3.50","11.20","10.00","24.80","15.00","28.20","10.80","85.00","29.00","8.50","6.90","0.00","0.00","16.00","19.60","22.50","33.40","26.90","24.00","0.40","0.20","3.40","1989-01-03"
"734","0.20","4.20","9.40","0.00","CA","E","3.10","10.00","7.60","26.40","16.00","25.40","8.60","69.00","28.00","6.40","7.30","0.00","0.00","13.60","17.90","21.30","34.50","27.10","23.50","1.40","0.60","-1.00","1989-01-04"
"735","-1.00","3.60","9.70","0.00","CA","SE","1.90","9.50","8.50","28.50","18.60","27.80","9.10","87.00","34.00","7.70","10.00","0.00","0.00","14.00","17.90","21.00","35.00","27.10","24.50","0.40","1.40","-0.70","1989-01-05"
"736","2.20","3.80","9.70","0.00","CA","SW","1.30","11.00","10.80","26.50","17.60","29.30","10.50","97.00","37.00","9.60","9.70","0.00","0.00","15.40","18.90","21.50","34.00","27.00","23.80","0.50","0.80","2.80","1989-01-06"
"737","2.10","3.20","9.20","0.00","CA","N","1.80","14.00","13.50","19.40","17.30","27.70","12.80","94.00","80.00","11.00","14.00","0.00","0.00","17.70","20.10","22.40","26.70","25.40","24.00","1.20","1.20","8.30","1989-01-07"
"738","2.90","2.60","3.20","4.00","CA","NE","5.00","11.20","11.00","20.80","13.00","24.20","10.80","98.00","35.00","9.70","6.50","0.00","0.00","13.00","17.60","20.70","30.00","25.30","27.80","0.40","4.80","3.40","1989-01-08"
"739","1.20","4.40","10.00","0.00","CA","EN","4.60","10.00","8.00","22.00","12.80","21.20","8.30","74.00","28.00","6.90","5.50","0.00","0.00","10.40","15.00","18.70","29.80","24.50","21.50","1.70","0.40","-0.80","1989-01-09"
"740","2.20","3.40","10.30","0.00","NE","NE","6.10","9.60","7.60","23.70","13.60","22.20","9.00","74.00","25.00","6.60","5.60","0.00","0.00","11.20","15.20","18.50","31.60","25.20","21.40","0.60","0.20","-1.50","1989-01-10"
"741","2.10","4.50","10.40","0.00","EN","NN","4.20","9.00","6.70","23.70","13.40","23.80","8.30","70.00","24.00","6.00","5.30","0.00","0.00","10.70","14.70","18.40","31.20","24.90","21.20","0.70","0.10","0.10","1989-01-11"
"742","2.00","3.70","10.30","0.00","EN","NE","4.20","9.50","6.30","25.30","14.30","23.70","7.50","59.00","23.00","5.30","5.60","0.00","0.00","10.70","14.70","18.40","31.40","25.20","21.30","2.00","0.00","-1.60","1989-01-12"
"743","1.90","4.10","10.40","0.00","CA","NE","3.70","9.70","7.30","26.40","16.40","25.80","9.00","69.00","31.00","6.20","7.90","0.00","0.00","12.50","16.10","18.80","32.00","25.60","22.00","0.70","0.50","-0.60","1989-01-13"
"744","1.90","3.80","10.20","0.00","CA","NE","2.80","8.30","7.20","27.00","15.50","27.00","7.40","85.00","23.00","7.00","6.20","0.00","0.00","12.20","16.20","19.40","32.50","26.10","22.50","0.90","0.60","0.00","1989-01-14"
"745","2.10","3.50","10.20","0.00","CA","N","2.80","8.70","7.50","25.40","15.00","27.20","8.00","84.00","27.00","7.10","6.50","0.00","0.00","12.70","16.60","19.70","32.40","26.10","22.50","0.70","0.20","1.80","1989-01-15"
"746","1.90","3.70","10.20","0.00","NE","NN","2.60","8.00","7.60","26.40","16.00","25.50","7.80","94.00","28.00","7.60","7.30","0.00","0.00","13.20","16.90","19.70","32.50","25.90","22.60","0.20","0.10","-0.90","1989-01-16"
"747","1.90","3.70","10.20","0.00","EN","NW","3.20","10.00","8.40","26.50","16.40","26.60","9.30","79.00","30.00","7.30","7.90","0.00","0.00","13.80","17.50","20.40","34.00","26.50","23.00","0.70","0.20","0.10","1989-01-17"
"748","1.50","3.50","10.20","0.00","CA","W","2.50","9.00","8.20","25.40","14.60","26.80","8.70","89.00","24.00","7.70","5.90","0.00","0.00","13.80","17.50","20.60","32.00","25.60","22.80","0.30","0.30","1.40","1989-01-18"
"749","3.50","3.50","9.50","0.00","CA","N","2.50","7.00","6.40","25.40","14.30","25.40","6.70","91.00","23.00","6.90","5.50","0.00","0.00","12.50","16.60","19.60","32.40","25.50","22.40","0.30","0.00","0.00","1989-01-19"
"750","3.50","3.20","9.10","0.00","CA","EN","2.20","10.50","10.00","26.50","15.40","25.80","10.20","94.00","25.00","8.90","6.40","0.00","0.00","15.00","18.20","20.60","34.00","26.70","23.30","0.30","0.40","-0.70","1989-01-20"
"751","3.20","4.40","9.70","0.00","EN","EN","4.60","14.40","10.20","26.80","16.30","26.70","12.40","55.00","28.00","6.80","7.50","0.00","0.00","15.30","18.30","21.00","33.40","26.50","23.20","2.00","0.20","-0.10","1989-01-21"
"752","3.10","5.00","10.10","0.00","EN","NE","5.50","12.40","9.50","27.00","16.20","27.80","12.00","66.00","27.00","7.20","7.30","0.00","0.00","15.20","18.40","21.20","33.80","26.40","23.30","0.40","1.00","0.80","1989-01-22"
"753","3.10","4.60","10.10","0.00","NE","NN","4.60","10.60","8.00","26.70","15.20","27.00","9.80","68.00","23.00","6.50","6.00","0.00","0.00","13.50","17.50","20.50","34.50","26.40","23.00","0.80","0.00","0.30","1989-01-23"
"754","2.10","3.90","10.40","0.00","CA","ES","3.00","7.00","5.60","28.80","16.00","26.00","6.30","80.00","20.00","6.00","5.90","0.00","0.00","11.70","16.40","19.70","36.00","27.10","23.00","0.70","-0.70","-2.80","1989-01-24"
"755","2.90","3.00","10.60","0.00","CA","N","1.90","6.40","5.30","28.90","15.40","29.00","5.60","84.00","17.00","6.00","4.90","0.00","0.00","11.80","16.60","20.20","36.00","26.90","22.80","0.80","0.20","0.10","1989-01-25"
"756","2.50","4.20","10.70","0.00","CA","N","2.20","8.00","7.00","27.80","15.40","30.00","7.40","86.00","20.00","6.90","5.60","0.00","0.00","13.00","17.30","20.50","35.00","27.10","22.30","0.60","1.10","2.20","1989-01-26"
"757","2.40","4.50","10.70","0.00","CA","EN","3.30","11.20","9.50","28.80","16.70","28.30","10.70","79.00","23.00","7.90","6.90","0.00","0.00","14.50","18.50","21.40","36.50","27.70","23.70","0.50","0.50","-0.50","1989-01-27"
"758","2.30","4.40","10.60","0.00","EN","NN","3.30","12.50","8.70","29.30","17.30","29.00","11.40","57.00","25.00","6.20","7.50","0.00","0.00","14.50","18.40","21.20","35.70","27.40","23.70","1.10","0.20","-0.30","1989-01-28"
"759","2.20","4.10","10.60","0.00","CA","N","3.90","11.50","9.00","30.40","18.60","29.50","11.00","70.00","27.00","7.10","8.90","0.00","0.00","14.40","18.40","21.40","37.70","28.40","24.00","0.50","0.20","-0.90","1989-01-29"
"760","2.50","3.40","10.60","0.00","CA","N","1.70","9.00","8.00","31.20","18.80","30.40","8.60","87.00","26.00","7.50","8.70","0.00","0.00","14.00","18.40","21.70","38.00","28.70","24.30","0.40","0.00","-0.80","1989-01-30"
"761","1.90","3.90","10.60","0.00","CA","WN","1.90","11.50","10.60","29.80","18.50","31.60","11.60","89.00","29.00","9.00","9.10","0.00","0.00","15.70","19.40","22.40","36.70","28.60","24.70","-0.10","0.40","1.80","1989-01-31"
"762","2.30","3.30","10.40","0.00","CA","NE","2.40","11.80","11.20","29.40","17.80","30.40","11.50","92.00","27.00","9.60","8.20","0.00","0.00","16.40","19.90","22.80","38.60","29.40","25.30","0.30","0.60","1.00","1989-02-01"
"763","2.30","4.20","10.30","0.00","EN","EN","2.00","13.00","11.30","31.50","19.00","30.60","10.50","80.00","26.00","9.00","8.90","0.00","0.00","15.40","19.50","22.70","39.30","29.50","25.30","2.50","1.20","-0.90","1989-02-02"
"764","2.20","3.50","10.70","0.00","CA","NW","2.10","11.80","10.40","32.20","18.50","31.80","11.40","83.00","21.00","8.60","7.60","0.00","0.00","16.20","19.90","23.00","39.50","29.90","25.60","0.40","0.30","-0.40","1989-02-03"
"765","1.90","3.40","10.60","0.00","CA","W","1.80","8.50","8.20","30.60","18.70","32.40","8.40","96.00","27.00","8.00","8.90","0.00","0.00","14.60","19.20","23.00","37.80","29.30","25.30","0.10","0.20","1.80","1989-02-04"
"766","-1.00","3.00","10.40","0.00","CA","NW","2.00","13.50","13.00","29.40","20.80","31.00","11.50","94.00","43.00","11.00","13.00","0.00","0.00","17.40","20.10","23.00","38.70","30.20","26.00","2.00","0.40","1.60","1989-02-05"
"767","3.90","4.70","10.50","0.00","CA","NN","2.70","12.80","12.20","27.00","17.70","29.40","12.30","93.00","36.00","10.00","9.50","0.00","0.00","17.20","20.90","23.80","37.00","29.50","26.00","0.50","0.00","2.40","1989-02-06"
"768","3.60","3.20","10.20","0.00","CA","NW","3.20","10.70","9.80","27.50","16.70","27.20","10.40","89.00","28.00","8.60","7.70","0.00","0.00","15.80","19.90","23.40","37.30","29.30","25.60","0.30","0.20","-0.30","1989-02-07"
"769","3.70","4.10","10.40","0.00","CA","WN","2.30","9.80","8.00","26.30","16.40","27.80","9.40","77.00","31.00","7.00","8.00","0.00","0.00","15.60","19.60","23.00","36.50","28.70","25.00","0.40","0.30","1.50","1989-02-08"
"770","3.90","4.90","10.50","0.00","CA","W","2.90","8.70","8.00","26.50","16.50","26.80","8.40","90.00","31.00","7.60","8.00","0.00","0.00","14.60","19.10","22.50","37.30","28.70","24.00","0.30","0.50","0.30","1989-02-09"
"771","3.40","3.70","10.60","0.00","NE","N","2.50","11.40","9.20","27.50","17.50","26.80","8.00","73.00","32.00","7.40","8.90","0.00","0.00","14.00","18.60","22.20","37.50","28.40","24.50","3.40","0.30","-0.70","1989-02-10"
"772","3.50","4.10","10.70","0.00","EN","N","2.60","12.00","9.80","27.20","17.40","28.10","10.20","74.00","33.00","7.80","9.00","0.00","0.00","15.00","19.10","22.50","37.00","28.30","24.50","1.80","0.60","0.90","1989-02-11"
"773","2.00","3.70","10.50","0.00","EN","N","3.20","13.50","9.80","28.50","17.40","27.80","10.50","59.00","28.00","6.90","8.20","0.00","0.00","15.00","19.20","22.40","38.30","29.10","25.00","3.00","0.60","-0.70","1989-02-12"
"774","2.50","4.30","10.50","0.00","CA","SW","2.10","11.40","10.60","28.80","19.00","29.00","10.80","90.00","35.00","9.10","11.00","0.00","0.00","16.10","19.80","23.00","38.00","29.40","25.30","0.60","0.50","0.20","1989-02-13"
"775","3.10","3.50","10.50","0.00","CA","NN","2.90","14.80","14.00","27.70","20.70","29.30","14.00","91.00","50.00","12.00","14.00","0.00","0.00","17.80","21.10","23.70","37.70","29.90","26.20","0.80","0.50","1.60","1989-02-14"
"776","3.30","3.90","10.50","0.00","CA","N","3.80","13.40","12.80","28.80","20.00","28.40","12.80","93.00","41.00","11.00","12.00","0.00","0.00","17.60","21.10","24.00","38.70","30.40","26.40","0.60","0.70","-0.40","1989-02-15"
"777","3.30","4.30","10.20","0.00","CA","W","3.40","17.40","17.20","27.30","19.70","29.80","15.80","98.00","46.00","15.00","13.00","0.00","0.00","19.40","22.40","25.00","37.70","30.40","26.80","1.60","1.00","2.50","1989-02-16"
"778","4.30","4.10","10.40","0.00","CA","W","4.40","14.20","13.40","28.30","19.80","28.00","12.70","91.00","42.00","11.00","12.00","0.00","0.00","17.50","21.30","24.40","39.70","31.10","26.80","1.50","0.70","-0.30","1989-02-17"
"779","2.10","3.60","10.30","0.00","W","WN","3.80","14.80","11.40","27.00","14.70","29.00","14.40","64.00","19.00","8.10","5.10","0.00","0.00","18.30","22.20","24.80","37.70","30.20","26.60","0.40","0.70","2.00","1989-02-18"
"780","3.30","5.40","10.30","0.00","CA","EN","5.00","7.20","4.80","25.70","14.50","27.50","5.70","66.00","23.00","5.00","5.60","0.00","0.00","12.70","18.20","22.70","37.00","28.50","24.80","1.50","0.50","1.80","1989-02-19"
"781","3.10","5.70","10.80","0.00","CA","NW","3.40","9.20","7.00","29.00","16.60","26.80","8.30","71.00","22.00","6.20","6.60","0.00","0.00","14.00","18.40","22.00","39.00","29.40","24.80","0.90","1.10","-2.20","1989-02-20"
"782","3.10","4.10","10.20","0.00","CA","W","2.00","11.00","9.00","29.50","19.20","29.50","9.70","75.00","34.00","7.40","10.00","0.00","0.00","15.50","19.60","23.00","40.00","30.40","25.70","1.30","0.50","0.00","1989-02-21"
"783","3.00","3.80","10.50","0.00","CA","NE","2.30","11.50","11.00","31.00","17.50","30.00","11.00","94.00","20.00","9.50","6.80","0.00","0.00","16.50","20.60","23.70","41.40","31.40","26.70","0.50","0.50","-1.00","1989-02-22"
"784","3.00","4.20","10.20","0.00","EN","EN","1.50","15.00","10.50","32.80","17.70","31.50","11.50","53.00","16.00","6.80","6.00","0.00","0.00","17.00","20.90","24.00","41.80","31.40","26.80","3.50","0.50","-1.30","1989-02-23"
"785","-1.00","5.00","10.70","0.00","EN","NN","2.20","13.50","11.00","34.00","19.00","33.30","12.00","72.00","18.00","8.30","7.30","0.00","0.00","17.00","21.30","24.50","43.00","32.10","27.30","1.50","0.50","-0.70","1989-02-24"
"786","4.80","5.00","10.70","0.00","CA","NW","1.80","13.40","12.00","34.00","19.00","34.80","12.60","84.00","18.00","9.70","7.30","0.00","0.00","18.00","21.90","25.00","42.70","32.10","27.40","0.80","0.80","0.80","1989-02-25"
"787","4.80","4.10","10.70","0.00","CA","SE","1.80","14.80","13.80","35.40","20.80","35.60","13.50","89.00","22.00","11.00","9.50","0.00","0.00","18.70","23.50","25.70","44.00","33.20","28.20","1.30","1.60","0.20","1989-02-26"
"788","4.80","5.00","10.60","0.00","NW","WN","2.80","19.00","15.00","30.30","19.80","35.80","18.00","63.00","34.00","10.00","11.00","0.00","0.00","21.00","23.90","26.30","42.70","33.20","28.50","1.00","0.40","5.50","1989-02-27"
"789","5.90","4.20","10.60","0.00","CA","W","2.70","13.50","12.40","31.00","18.00","31.30","12.20","87.00","22.00","10.00","7.60","0.00","0.00","18.30","22.50","25.70","42.00","32.60","28.20","1.30","1.00","0.30","1989-02-28"
"790","4.80","5.40","10.40","0.00","CA","NN","2.90","13.50","12.40","31.00","18.00","30.80","13.00","87.00","22.00","10.00","7.60","0.00","0.00","17.20","21.90","25.50","41.60","32.30","27.70","0.50","-0.20","-0.20","1989-03-01"
"791","5.20","5.60","11.00","0.00","CA","NE","3.20","14.20","10.50","30.50","16.40","31.90","7.70","60.00","17.00","7.30","5.40","0.00","0.00","15.00","20.20","24.50","42.50","31.90","27.30","6.50","0.90","1.40","1989-03-02"
"792","4.70","5.70","10.70","0.00","CA","NN","2.90","9.50","8.50","31.70","16.50","33.00","10.10","87.00","14.00","7.70","4.90","0.00","0.00","15.60","20.60","24.50","42.20","31.70","27.00","-0.60","2.50","1.30","1989-03-03"
"793","5.40","5.90","10.90","0.00","NE","N","4.20","12.70","8.00","32.50","16.50","34.70","14.40","48.00","12.00","5.20","4.40","0.00","0.00","17.50","21.60","25.00","41.20","31.40","27.00","-1.70","3.00","2.20","1989-03-04"
"794","6.60","5.90","10.30","0.00","NE","EN","4.30","15.70","10.40","34.00","18.20","35.70","14.40","47.00","15.00","6.30","6.10","0.00","0.00","18.70","22.30","25.50","42.50","32.50","27.70","1.30","3.20","1.70","1989-03-05"
"795","6.80","5.40","10.30","0.00","EN","NE","4.10","17.40","11.20","34.50","18.40","36.40","17.80","42.00","15.00","6.20","6.10","0.00","0.00","19.90","22.90","25.90","42.50","32.10","28.10","-0.40","2.40","1.90","1989-03-06"
"796","6.40","6.10","9.90","0.00","CA","SS","2.60","18.80","12.50","35.40","18.90","35.60","15.00","43.00","15.00","7.10","6.30","0.00","0.00","19.80","23.40","26.40","43.00","33.00","28.50","3.80","1.10","0.20","1989-03-07"
"797","6.40","4.20","9.70","0.00","CA","SW","2.30","16.60","13.60","35.00","23.50","34.80","15.50","70.00","35.00","9.90","15.00","0.00","0.00","20.60","23.90","26.80","43.10","33.40","29.00","1.10","-0.60","-0.20","1989-03-08"
"798","6.40","4.40","9.70","0.00","WN","SW","2.50","17.60","15.00","33.50","19.80","35.70","14.00","74.00","23.00","11.00","9.00","0.00","0.00","19.60","23.70","27.00","44.80","34.40","29.30","3.60","0.70","2.20","1989-03-09"
"799","6.10","4.70","9.80","0.00","SW","WN","1.70","15.40","13.00","35.00","20.00","36.40","16.60","75.00","20.00","9.80","8.40","0.00","0.00","21.70","24.70","27.70","44.60","34.40","29.70","-1.20","2.90","1.40","1989-03-10"
"800","6.10","5.10","10.00","0.00","CA","NW","2.30","19.30","15.70","34.70","18.80","35.70","15.60","67.00","16.00","11.00","6.60","0.00","0.00","20.60","24.40","27.40","45.70","34.90","30.00","3.70","0.70","1.00","1989-03-11"
"801","6.30","4.60","10.20","0.00","ES","NE","2.60","18.80","16.00","35.00","20.50","36.60","14.60","73.00","22.00","12.00","9.20","0.00","0.00","20.60","24.70","27.50","45.70","35.10","30.00","4.20","1.90","1.60","1989-03-12"
"802","5.90","5.80","10.20","0.00","CA","W","2.00","17.40","15.00","34.80","18.50","33.80","14.60","76.00","14.00","11.00","6.00","0.00","0.00","20.50","24.40","27.70","44.10","34.40","29.80","2.80","-1.20","-1.00","1989-03-13"
"803","4.30","5.60","10.30","0.00","SW","NE","2.80","15.40","14.40","33.40","21.60","34.50","16.40","89.00","31.00","12.00","12.00","0.00","0.00","21.10","25.10","28.00","46.40","36.30","30.40","-1.00","-0.30","1.10","1989-03-14"
"804","4.70","5.50","10.40","0.00","EN","NE","2.80","17.80","16.50","33.40","22.80","35.40","16.00","87.00","37.00","13.00","14.00","0.00","0.00","21.60","25.30","28.70","46.50","35.70","30.60","1.80","2.00","2.00","1989-03-15"
"805","-1.00","6.00","10.20","0.00","EN","SE","2.60","17.70","16.40","35.00","25.50","36.00","14.40","87.00","44.00","13.00","19.00","0.00","0.00","21.40","24.70","28.50","45.70","35.50","30.50","3.30","2.60","1.00","1989-03-16"
"806","2.00","6.40","10.00","0.00","EN","SE","2.90","16.70","14.40","35.70","26.20","37.00","16.50","77.00","45.00","11.00","20.00","0.00","0.00","22.00","25.50","28.70","45.50","35.70","30.70","0.20","2.00","1.30","1989-03-17"
"807","1.50","6.40","10.20","0.00","CA","NE","3.10","18.50","15.70","36.40","27.40","37.20","17.20","73.00","48.00","12.00","22.00","0.00","0.00","23.30","26.20","29.20","47.70","37.10","31.60","1.30","1.50","0.80","1989-03-18"
"808","1.50","6.10","9.90","0.00","ES","WS","3.10","20.00","17.20","36.80","27.50","37.50","17.60","74.00","47.00","13.00","22.00","0.00","0.00","23.50","26.70","25.70","47.70","36.70","32.00","2.40","1.10","0.70","1989-03-19"
"809","1.70","7.10","10.20","0.00","NW","WN","4.00","20.00","17.00","37.10","25.20","36.60","22.90","72.00","35.00","13.00","17.00","0.00","0.00","25.30","27.90","30.40","46.00","37.10","32.40","-2.90","-0.20","-0.50","1989-03-20"
"810","1.50","7.00","10.00","0.00","W","WN","6.20","24.00","18.00","36.20","27.40","35.80","21.80","53.00","49.00","12.00","22.00","0.00","0.00","25.40","27.90","30.40","47.00","37.50","32.50","2.20","-1.30","-0.40","1989-03-21"
"811","1.90","7.40","9.70","0.00","NW","NN","6.20","23.20","20.80","34.80","28.40","33.00","22.10","79.00","60.00","17.00","25.00","0.00","0.00","25.70","28.40","31.00","45.50","37.10","32.50","1.10","-3.20","-1.80","1989-03-22"
"812","1.80","6.90","9.50","0.00","NW","NW","6.10","23.40","19.40","32.60","23.00","31.60","20.00","67.00","41.00","14.00","15.00","0.00","0.00","24.00","27.10","30.00","46.20","36.90","32.00","3.40","-3.20","-1.00","1989-03-23"
"813","1.70","6.30","10.80","0.00","WN","NW","4.70","20.60","16.00","30.80","20.60","32.50","17.60","60.00","36.00","11.00","12.00","0.00","0.00","23.50","26.50","29.50","44.70","36.90","32.50","3.00","-0.10","1.70","1989-03-24"
"814","1.40","5.50","8.80","0.00","WN","WN","4.60","21.00","17.40","32.00","22.60","26.70","20.20","68.00","42.00","13.00","15.00","0.00","0.00","25.00","27.40","30.20","34.40","30.70","30.20","0.80","-4.10","-5.30","1989-03-25"
"815","1.30","3.10","-1.00","0.00","WN","ES","3.80","22.00","17.60","25.60","19.60","27.00","18.60","63.00","55.00","12.00","13.00","0.00","0.00","23.50","25.50","28.50","30.00","28.60","28.50","3.40","-5.00","1.40","1989-03-26"
"816","1.50","2.00","0.40","0.00","ES","W","3.30","21.60","18.00","26.00","20.20","29.30","15.80","69.00","56.00","13.00","14.00","0.00","0.00","20.00","23.60","27.00","43.00","34.50","19.70","5.80","3.70","3.30","1989-03-27"
"817","2.50","4.00","10.70","0.00","CA","WN","3.00","17.50","16.70","28.00","20.00","32.40","15.50","92.00","45.00","14.00","13.00","0.00","0.00","21.00","24.30","27.80","46.70","36.20","30.70","2.00","6.40","4.40","1989-03-28"
"818","3.00","5.80","10.90","0.00","SS","WN","3.00","18.60","16.20","32.00","18.50","34.60","14.00","77.00","22.00","12.00","7.80","0.00","0.00","20.70","24.50","28.40","47.60","36.60","31.20","4.60","6.60","2.60","1989-03-29"
"819","3.00","7.00","11.00","0.00","EN","SE","3.20","17.20","14.20","33.40","18.00","37.70","17.00","70.00","16.00","10.00","6.10","0.00","0.00","22.30","25.60","29.20","49.00","37.70","31.70","0.20","5.70","4.30","1989-03-30"
"820","3.30","7.50","11.00","0.00","NE","W","3.40","21.00","14.50","36.70","19.20","37.20","17.20","45.00","13.00","8.40","6.00","0.00","0.00","23.70","26.70","29.80","48.50","37.90","32.20","3.80","3.80","0.50","1989-03-31"
"821","3.50","6.60","10.80","0.00","WN","NW","4.20","22.30","16.70","36.50","20.60","34.00","21.50","54.00","19.00","11.00","8.50","0.00","0.00","25.20","27.60","30.70","47.40","37.90","32.70","0.80","-2.70","-2.50","1989-04-01"
"822","3.60","8.00","11.10","0.00","CA","NN","4.60","22.70","17.50","33.20","19.00","34.80","16.20","57.00","21.00","12.00","7.80","0.00","0.00","22.70","26.60","30.30","48.40","38.30","31.50","6.50","-1.70","1.60","1989-04-02"
"823","3.40","8.40","10.80","0.00","NW","NW","4.00","19.20","16.30","34.40","18.00","34.20","15.30","73.00","13.00","12.00","5.50","0.00","0.00","22.00","25.70","29.50","48.00","37.60","32.00","3.90","1.00","-0.20","1989-04-03"
"824","2.60","6.00","10.50","0.00","EN","EN","4.60","20.40","15.00","33.00","18.10","35.00","14.40","53.00","17.00","9.50","6.50","0.00","0.00","21.70","25.70","28.30","48.50","38.10","32.30","6.00","0.60","2.00","1989-04-04"
"825","1.30","8.40","10.90","0.00","NE","EN","2.90","19.80","14.40","34.30","17.40","35.70","14.40","52.00","11.00","9.00","4.60","0.00","0.00","21.20","25.20","29.40","48.40","37.60","31.30","5.40","2.70","1.40","1989-04-05"
"826","1.30","8.70","11.00","0.00","CA","EN","4.00","19.80","11.50","34.80","16.70","38.80","15.50","30.00","7.90","5.20","3.30","0.00","0.00","21.40","25.50","29.40","50.00","38.50","32.40","4.30","4.50","4.00","1989-04-06"
"827","-1.00","9.40","11.40","0.00","CA","EN","3.60","22.00","12.80","38.00","19.70","40.60","18.00","28.00","12.00","5.50","6.10","0.00","0.00","22.40","26.60","30.20","51.50","39.50","32.70","4.00","5.80","2.60","1989-04-07"
"828","6.10","8.80","11.40","0.00","CA","WN","2.80","22.80","15.00","40.00","23.00","40.80","15.70","39.00","19.00","8.10","11.00","0.00","0.00","22.80","26.90","30.50","51.80","40.10","33.20","7.10","2.80","0.80","1989-04-08"
"829","6.00","8.40","11.00","0.00","CA","WN","3.50","20.80","15.30","39.50","25.80","38.00","21.20","53.00","31.00","9.70","16.00","0.00","0.00","25.60","28.60","31.70","49.70","39.90","33.70","-0.40","-2.00","-1.50","1989-04-09"
"830","6.90","9.20","11.20","0.00","WN","NN","5.20","24.70","17.00","36.40","23.00","36.00","22.00","42.00","28.00","9.90","13.00","0.00","0.00","26.80","29.30","32.00","49.80","40.10","34.00","2.70","-3.50","-0.40","1989-04-10"
"831","6.80","7.80","11.20","0.00","ES","W","4.30","24.20","19.40","34.90","20.80","37.20","15.30","62.00","23.00","14.00","9.80","0.00","0.00","23.50","26.90","31.70","50.70","40.40","33.80","8.90","0.80","2.30","1989-04-11"
"832","5.90","8.00","10.80","0.00","SW","NW","2.30","20.70","18.20","36.40","20.20","37.80","17.00","77.00","17.00","14.00","7.90","0.00","0.00","24.50","27.90","31.50","50.50","40.00","33.00","3.70","2.90","1.40","1989-04-12"
"833","5.60","6.60","11.00","0.00","SW","W","3.30","21.40","17.20","36.60","19.80","37.70","18.50","64.00","15.00","12.00","7.10","0.00","0.00","25.50","28.60","31.80","50.50","40.90","34.30","2.90","1.30","1.10","1989-04-13"
"834","5.60","7.20","11.20","0.00","SE","W","2.70","22.00","20.50","36.40","21.60","40.00","17.80","87.00","23.00","17.00","10.00","0.00","0.00","25.00","28.30","31.80","52.20","41.40","34.70","4.20","3.40","3.60","1989-04-14"
"835","5.90","7.20","11.60","0.00","NN","WN","3.20","23.10","18.50","38.60","22.00","38.40","23.00","62.00","19.00","13.00","9.70","0.00","0.00","27.00","29.60","32.70","51.00","41.30","35.00","0.10","2.00","-0.20","1989-04-15"
"836","5.70","7.80","11.80","0.00","ES","WN","4.50","25.40","17.60","37.00","21.30","38.10","18.40","43.00","20.00","10.00","9.40","0.00","0.00","25.20","28.90","32.50","50.60","41.60","35.00","7.00","-0.50","1.10","1989-04-16"
"837","5.50","8.50","11.60","0.00","SS","WS","4.50","22.40","17.80","37.30","22.30","38.80","19.40","61.00","23.00","12.00","11.00","0.00","0.00","27.00","29.60","32.50","51.50","41.90","35.00","3.00","1.80","1.50","1989-04-17"
"838","-1.00","7.90","11.80","0.00","CA","NE","3.10","24.20","20.80","37.50","22.20","41.00","19.40","72.00","22.00","16.00","11.00","0.00","0.00","26.80","29.70","33.00","53.00","42.90","35.50","4.80","3.70","3.50","1989-04-18"
"839","-1.00","7.20","11.50","0.00","NW","SW","2.80","25.20","21.20","40.00","25.40","39.80","21.60","68.00","28.00","16.00","15.00","0.00","0.00","27.60","30.30","33.40","51.00","41.40","35.60","3.60","2.30","-0.20","1989-04-19"
"840","-1.00","7.60","11.20","0.00","CA","W","3.60","25.60","20.00","38.80","22.90","41.60","23.00","57.00","22.00","14.00","11.00","0.00","0.00","27.60","30.40","33.70","53.70","43.10","36.20","2.60","1.60","2.80","1989-04-20"
"841","-1.00","8.00","11.50","0.00","SW","WS","3.50","26.50","19.20","41.00","23.40","41.50","22.50","47.00","18.00","12.00","11.00","0.00","0.00","27.80","30.90","33.80","52.80","42.60","36.40","4.00","2.70","0.50","1989-04-21"
"842","-1.00","8.30","11.60","0.00","N","WS","4.20","25.20","19.00","39.20","24.00","38.80","18.80","53.00","25.00","13.00","13.00","0.00","0.00","26.70","30.30","34.00","52.00","42.70","36.50","6.40","-2.20","-0.40","1989-04-22"
"843","-1.00","6.20","11.60","0.00","SE","SS","4.00","25.00","20.00","37.50","22.80","37.20","18.70","61.00","24.00","14.00","12.00","0.00","0.00","26.00","30.20","34.00","50.50","41.40","36.00","6.30","-2.00","-0.30","1989-04-23"
"844","-1.00","8.80","11.60","0.00","SE","SW","4.80","23.00","16.80","36.80","21.20","37.80","18.60","50.00","20.00","11.00","9.30","0.00","0.00","26.70","29.90","33.50","52.00","42.40","36.00","4.40","0.30","1.00","1989-04-24"
"845","-1.00","6.50","11.80","0.00","SS","WN","3.50","22.60","20.80","37.30","22.50","38.80","22.50","84.00","24.00","17.00","11.00","0.00","0.00","28.30","31.10","34.00","52.00","42.60","36.60","0.10","2.00","1.50","1989-04-25"
